,Unnamed: 0,loc,title,author,is_foreign
4571,4571,54632_53336,錢形平次捕物控,野村胡堂,False
4572,4572,42257_18493,喫煙四十年,寺田寅彦,False
4574,4574,4150_6479,寸情風土記,泉鏡花,False
4580,4580,54640_58016,錢形平次捕物控,野村胡堂,False
4585,4585,54841_52039,涙香に還れ,野村胡堂,False
4594,4594,3532_37462,棺桶の花嫁,海野十三,False
4595,4595,2306_13515,奇妙な遠眼鏡,夢野久作,False
4596,4596,42868_27482,悪妻論,坂口安吾,False
4597,4597,42162_17883,五月の唯物観,寺田寅彦,False
4600,4600,49520_33601,私の机,岡本綺堂,False
4601,4601,42339_48377,「日本怪談全集」序,田中貢太郎,False
4609,4609,42988_21272,一家言を排す,坂口安吾,False
4610,4610,51518_63542,風七題,小川未明,False
4612,4612,55511_53581,錢形平次捕物控,野村胡堂,False
4618,4618,42161_18162,家庭の人へ,寺田寅彦,False
4621,4621,24391_14266,ある幻想曲の序,寺田寅彦,False
4622,4622,53159_57490,抜髪,小川未明,False
4627,4627,49562_33623,磯部の若葉,岡本綺堂,False
4630,4630,52446_49981,脚,吉川英治,False
4631,4631,1638_11962,申陽洞記,田中貢太郎,False
4633,4633,42282_16625,火傷した神様,田中貢太郎,False
4634,4634,42617_30959,肝臓先生,坂口安吾,False
4636,4636,43152_30105,作者附記〔「火」『群像』連載第一回〕,坂口安吾,False
4637,4637,56205_60112,銭形平次捕物控,野村胡堂,False
4641,4641,1188_22308,星あかり,泉鏡花,False
4642,4642,2685_23961,雪魔,海野十三,False
4643,4643,42978_21265,禅僧,坂口安吾,False
4645,4645,43178_21390,安吾巷談,坂口安吾,False
4646,4646,42663_25531,女心の強ければ,豊島与志雄,False
4648,4648,1788_18740,純情小曲集,萩原朔太郎,False
4649,4649,51017_51324,くわの怒った話,小川未明,False
4650,4650,2107_14851,ココナットの実,夢野久作,False
4654,4654,52265_47765,牡丹燈籠　牡丹燈記,田中貢太郎,False
4658,4658,57276_58833,母性愛の蟹,中谷宇吉郎,False
4659,4659,42896_23094,蟹の泡,坂口安吾,False
4660,4660,2257_15061,黄金風景,太宰治,False
4668,4668,52435_49774,随筆　私本太平記,吉川英治,False
4670,4670,50984_46415,夕焼け物語,小川未明,False
4678,4678,52835_44699,交遊記,牧野信一,False
4686,4686,1792_18418,僕の孤独癖について,萩原朔太郎,False
4689,4689,4787_6725,死について,原民喜,False
4690,4690,55505_53568,錢形平次捕物控,野村胡堂,False
4691,4691,45899_34354,人生三つの愉しみ,坂口安吾,False
4693,4693,53593_44235,若き尼たちの歩む路,萩原朔太郎,False
4695,4695,1308_20622,影を踏まれた女,岡本綺堂,False
4696,4696,1571_20655,きりぎりす,太宰治,False
4699,4699,919_22031,いなか、の、じけん,夢野久作,False
4700,4700,45372_37929,露路の友,牧野信一,False
4702,4702,47687_64598,神楽記,折口信夫,False
4705,4705,54643_58013,錢形平次捕物控,野村胡堂,False
4706,4706,50003_37877,鮪の茶漬け,北大路魯山人,False
4707,4707,52762_44579,珠玉の如き,牧野信一,False
4708,4708,42212_14233,人間惡の創造,折口信夫,False
4711,4711,2282_15074,津軽,太宰治,False
4715,4715,641_21647,猫町,萩原朔太郎,False
4718,4718,3800_27289,蛙,芥川龍之介,False
4720,4720,1893_7615,緑の軍港,牧野信一,False
4722,4722,54181_46729,黒石の人たち,太宰治,False
4725,4725,129_15155,或恋愛小説,芥川龍之介,False
4727,4727,53557_44200,小曲集,萩原朔太郎,False
4728,4728,42367_15878,弱者の糧,太宰治,False
4729,4729,42920_23108,二合五勺に関する愛国的考察,坂口安吾,False
4733,4733,51607_62126,たましいは生きている,小川未明,False
4736,4736,43590_17443,名士訪問記,海野十三,False
4739,4739,52258_47764,人のいない飛行機,田中貢太郎,False
4740,4740,51962_41168,手紙,坂本龍馬,False
4744,4744,50001_37885,河豚は毒魚か,北大路魯山人,False
4745,4745,53218_49852,寺田先生と銀座,中谷宇吉郎,False
4746,4746,45835_39438,逃げたい心,坂口安吾,False
4750,4750,56804_58823,母,坂口安吾,False
4756,4756,52682_45497,私信,太宰治,False
4757,4757,53215_49824,日本のこころ,中谷宇吉郎,False
4762,4762,1926_17904,狼森と笊森、盗森,宮沢賢治,False
4765,4765,54609_56500,錢形平次捕物控,野村胡堂,False
4766,4766,293_20194,女神,太宰治,False
4771,4771,49976_37771,古陶磁の価値,北大路魯山人,False
4773,4773,56699_57388,青い眼鏡,野村胡堂,False
4774,4774,55567_56893,有髪の僧,今野大力,False
4775,4775,42323_48996,雁,田中貢太郎,False
4776,4776,477_33088,箕輪心中,岡本綺堂,False
4777,4777,45700_25545,強い賢い王様の話,豊島与志雄,False
4780,4780,54650_58072,錢形平次捕物控,野村胡堂,False
4781,4781,3231_7214,見えざる敵,海野十三,False
4787,4787,42986_21274,老嫗面,坂口安吾,False
4790,4790,55528_55617,俺達の農民組合,今野大力,False
4795,4795,54660_58763,錢形平次捕物控,野村胡堂,False
4797,4797,54169_46725,『姥捨』あとがき,太宰治,False
4798,4798,42452_29491,慾,豊島与志雄,False
4803,4803,51856_40073,手紙,坂本龍馬,False
4804,4804,2468_11120,生ける人形,寺田寅彦,False
4805,4805,4812_14384,美しい村,堀辰雄,False
4807,4807,1652_13201,蓮香,田中貢太郎,False
4809,4809,54056_53596,百姓仁平,今野大力,False
4812,4812,51116_51777,海と太陽,小川未明,False
4818,4818,57875_60802,江戸三国志,吉川英治,False
4819,4819,137_15195,寒さ,芥川龍之介,False
4823,4823,987_15035,半七捕物帳,岡本綺堂,False
4825,4825,1122_22024,霊感！,夢野久作,False
4827,4827,52484_64342,現下に於ける童話の使命,小川未明,False
4829,4829,1305_14070,權三と助十,岡本綺堂,False
4830,4830,42224_16360,鑢屑,寺田寅彦,False
4831,4831,54599_56389,錢形平次捕物控,野村胡堂,False
4834,4834,43369_26102,久保田万太郎氏,芥川龍之介,False
4835,4835,56287_62558,銭形平次捕物控,野村胡堂,False
4837,4837,51777_46596,人間性の深奥に立って,小川未明,False
4841,4841,51021_47962,ものぐさじじいの来世,小川未明,False
4846,4846,52887_42885,初夏,牧野信一,False
4847,4847,75_15187,袈裟と盛遠,芥川龍之介,False
4851,4851,54622_53198,錢形平次捕物控,野村胡堂,False
4855,4855,46725_27699,人形と狼,夢野久作,False
4856,4856,42229_16359,スパーク,寺田寅彦,False
4857,4857,51788_40055,手紙,坂本龍馬,False
4859,4859,2447_11114,亮の追憶,寺田寅彦,False
4864,4864,53592_44234,偏狂,萩原朔太郎,False
4868,4868,46930_33269,荘子,岡本かの子,False
4869,4869,48438_50089,アトモス,原民喜,False
4870,4870,57463_63098,寅彦夏話,中谷宇吉郎,False
4871,4871,45897_34353,わが工夫せるオジヤ,坂口安吾,False
4874,4874,54726_60009,錢形平次捕物控,野村胡堂,False
4876,4876,56721_57507,笑う悪魔,野村胡堂,False
4877,4877,47336_28597,怪談会　序,泉鏡花,False
4880,4880,1649_16884,嬌娜,田中貢太郎,False
4881,4881,52895_42672,不思議な船,牧野信一,False
4882,4882,55562_56349,泣きながら眠った子,今野大力,False
4889,4889,125_15170,おしの,芥川龍之介,False
4891,4891,45299_39796,ファティアの花鬘,牧野信一,False
4892,4892,43179_21391,安吾巷談,坂口安吾,False
4893,4893,878_23848,特許多腕人間方式,海野十三,False
4897,4897,55689_61572,錢形平次捕物控,野村胡堂,False
4898,4898,52069_47803,しんぱくの話,小川未明,False
4899,4899,138_15156,三右衛門の罪,芥川龍之介,False
4904,4904,42479_21103,秋の気魄,豊島与志雄,False
4906,4906,2507_13840,小爆発二件,寺田寅彦,False
4907,4907,51554_62134,雲と子守歌,小川未明,False
4910,4910,876_45575,人造人間殺害事件,海野十三,False
4911,4911,55591_56364,波濤よ,今野大力,False
4913,4913,52838_44698,好日の記,牧野信一,False
4917,4917,43543_18871,鴛鴦鏡,岡本綺堂,False
4926,4926,48297_41481,「繪本」,堀辰雄,False
4928,4928,339_15304,映画時代,寺田寅彦,False
4929,4929,3534_18457,電気鳩,海野十三,False
4936,4936,52900_42879,公園へ行く道,牧野信一,False
4938,4938,52747_43484,吾家の随筆,牧野信一,False
4942,4942,48485_50129,夢,原民喜,False
4947,4947,45813_34987,山の貴婦人,坂口安吾,False
4948,4948,1133_6771,文部省の仮名遣改定案について,芥川龍之介,False
4952,4952,51022_47960,宝石商,小川未明,False
4955,4955,51954_40319,手紙,坂本龍馬,False
4958,4958,3674_11823,蛇怨,田中貢太郎,False
4959,4959,51759_46429,感覚の回生,小川未明,False
4960,4960,4778_6653,「屍の街」,原民喜,False
4961,4961,53144_62577,面影,小川未明,False
4963,4963,54972_49233,すき焼きと鴨料理――洋食雑感――,北大路魯山人,False
4967,4967,52753_44580,趣味に関して,牧野信一,False
4969,4969,53649_44290,祈祷,萩原朔太郎,False
4970,4970,51401_39899,手紙,坂本龍馬,False
4971,4971,42669_25744,死因の疑問,豊島与志雄,False
4981,4981,53883_49031,炉辺,堀辰雄,False
4993,4993,51524_63341,汽車は走る,小川未明,False
4996,4996,3827_27278,或社会主義者,芥川龍之介,False
4998,4998,2589_25727,ビジテリアン大祭,宮沢賢治,False
5003,5003,446_20630,鯉魚,岡本かの子,False
5004,5004,51604_62859,武ちゃんと昔話,小川未明,False
5005,5005,2491_11316,踊る線条,寺田寅彦,False
5007,5007,43196_22375,我が人生観,坂口安吾,False
5008,5008,52074_48276,谷にうたう女,小川未明,False
5011,5011,52825_44693,僕の酒,牧野信一,False
5013,5013,48415_42913,卵塔場の天女,泉鏡花,False
5014,5014,2474_10274,北氷洋の氷の割れる音,寺田寅彦,False
5017,5017,52122_47143,ペスをさがしに,小川未明,False
5020,5020,43168_34363,わが精神の周囲,坂口安吾,False
5023,5023,47195_34898,日本品詞論,折口信夫,False
5024,5024,55401_50158,文章の音律,泉鏡花,False
5030,5030,1093_20123,作家の手帖,太宰治,False
5034,5034,49540_33603,読書雑感,岡本綺堂,False
5036,5036,1766_18402,ニイチェに就いての雑感,萩原朔太郎,False
5037,5037,45055_45841,犬の八公,豊島与志雄,False
5038,5038,51388_39889,手紙,坂本龍馬,False
5039,5039,1949_18526,ツェねずみ,宮沢賢治,False
5041,5041,1042_15007,半七捕物帳,岡本綺堂,False
5045,5045,52804_44594,一九三二年に計劃する,牧野信一,False
5047,5047,42856_35006,花火,坂口安吾,False
5049,5049,57266_59651,『ケプロン・黒田の構想』について,中谷宇吉郎,False
5056,5056,52800_44613,卓上演説,牧野信一,False
5059,5059,52272_47298,神仙河野久,田中貢太郎,False
5061,5061,4547_15440,巴里の秋,岡本かの子,False
5064,5064,52823_44709,私が占ひに観て貰つた時,牧野信一,False
5065,5065,43092_23654,倫敦の一夜,岡本綺堂,False
5068,5068,24420_15368,凩,寺田寅彦,False
5075,5075,53636_44277,もみぢ,萩原朔太郎,False
5076,5076,2498_10277,映画雑感（４［＃「４」はローマ数字、1-13-24］）,寺田寅彦,False
5079,5079,54600_56384,錢形平次捕物控,野村胡堂,False
5080,5080,51006_51316,王さまの感心された話,小川未明,False
5085,5085,51969_41179,手紙,坂本龍馬,False
5091,5091,47188_35992,唱導文学,折口信夫,False
5093,5093,52152_41458,和歌一,坂本龍馬,False
5097,5097,42465_31210,南さんの恋人,豊島与志雄,False
5098,5098,42715_28560,画舫,豊島与志雄,False
5100,5100,54639_53368,錢形平次捕物控,野村胡堂,False
5103,5103,54961_48527,お茶漬けの味,北大路魯山人,False
5105,5105,54523_57419,土の上で,今野大力,False
5111,5111,45617_47969,番町皿屋敷,岡本綺堂,False
5112,5112,43146_30106,真相かくの如し,坂口安吾,False
5114,5114,55656_53800,錢形平次捕物控,野村胡堂,False
5115,5115,43211_23218,明治開化　安吾捕物,坂口安吾,False
5116,5116,3808_27326,沼,芥川龍之介,False
5118,5118,43408_16107,ミチコサン,新美南吉,False
5120,5120,52738_43477,祖母の教訓,牧野信一,False
5123,5123,42269_16438,鬼火を追う武士,田中貢太郎,False
5124,5124,56110_55982,奇談クラブ〔戦後版〕,野村胡堂,False
5128,5128,45852_32942,篠笹の陰の顔,坂口安吾,False
5131,5131,34_15220,伝吉の敵打ち,芥川龍之介,False
5134,5134,43040_15400,『春と修羅』補遺,宮沢賢治,False
5135,5135,43534_24597,PROFESSOR TAKEMATU OKADA,寺田寅彦,False
5136,5136,51726_48274,マルは　しあわせ,小川未明,False
5139,5139,43195_22374,我が人生観,坂口安吾,False
5141,5141,2295_15090,渡り鳥,太宰治,False
5142,5142,51641_63089,波荒くとも,小川未明,False
5143,5143,3662_12206,縷紅新草,泉鏡花,False
5144,5144,4301_6768,装幀に就いての私の意見,芥川龍之介,False
5147,5147,45946_50737,小説集「白い朝」後記,豊島与志雄,False
5149,5149,49555_33602,我楽多玩具,岡本綺堂,False
5150,5150,300_19945,彼は昔の彼ならず,太宰治,False
5151,5151,45595_41077,築地の川獺,田中貢太郎,False
5152,5152,52841_45381,痩身記,牧野信一,False
5154,5154,45063_46682,太一の靴は世界一,豊島与志雄,False
5159,5159,55271_50702,雪村筆「茄子図」,吉川英治,False
5166,5166,52801_44600,真夏の夜の夢,牧野信一,False
5168,5168,42638_22954,天狗の鼻,豊島与志雄,False
5177,5177,47202_35916,用言の発展,折口信夫,False
5180,5180,45913_34352,日本の水を濁らすな,坂口安吾,False
5182,5182,51115_48535,赤い鳥,小川未明,False
5183,5183,181_15256,槍が岳に登った記,芥川龍之介,False
5186,5186,3671_11816,蟹の怪,田中貢太郎,False
5189,5189,46957_28193,日本文章の発想法の起り,折口信夫,False
5190,5190,43627_17434,科学者と夜店商人,海野十三,False
5191,5191,54612_53074,錢形平次捕物控,野村胡堂,False
5193,5193,53422_43311,〔鉛のいろの冬海の〕,宮沢賢治,False
5194,5194,54951_48506,筍の美味さは第一席,北大路魯山人,False
5195,5195,1231_18843,空中墳墓,海野十三,False
5200,5200,42611_31518,死刑囚最後の日解説,豊島与志雄,False
5201,5201,56797_56917,青い絨毯,坂口安吾,False
5202,5202,4541_15429,異性に対する感覚を洗練せよ,岡本かの子,False
5203,5203,47791_50561,歌舞伎とをどり,折口信夫,False
5204,5204,52880_42542,喜びと悲しみの熱涙,牧野信一,False
5207,5207,54192_46834,海からきた使い,小川未明,False
5208,5208,42996_21282,気候と郷愁,坂口安吾,False
5209,5209,42372_15885,返事,太宰治,False
5211,5211,52757_44585,日記より,牧野信一,False
5215,5215,46326_26562,組踊り以前,折口信夫,False
5217,5217,42819_26308,モンアサクサ,坂口安吾,False
5219,5219,55518_56518,娘,今野大力,False
5220,5220,55524_56090,立待岬にいたりて,今野大力,False
5221,5221,3758_27329,売文問答,芥川龍之介,False
5223,5223,45711_60120,木枯の酒倉から,坂口安吾,False
5225,5225,46693_27709,怪青年モセイ,夢野久作,False
5226,5226,45288_39792,断唱,牧野信一,False
5227,5227,482_15020,半七捕物帳,岡本綺堂,False
5228,5228,54515_55364,ある歴史に就て,今野大力,False
5229,5229,24392_24588,異郷,寺田寅彦,False
5230,5230,49541_33600,当今の劇壇をこのままに,岡本綺堂,False
5235,5235,53433_43291,スタンレー探検隊に対する二人のコンゴー土人の演説,宮沢賢治,False
5238,5238,48459_35788,三人,原民喜,False
5239,5239,54714_59561,錢形平次捕物控,野村胡堂,False
5243,5243,50102_52784,活人形,泉鏡花,False
5247,5247,3664_20581,縁結び,泉鏡花,False
5249,5249,53221_49864,千里眼その他,中谷宇吉郎,False
5256,5256,47868_42535,繪はがき,堀辰雄,False
5257,5257,1309_20626,番町皿屋敷,岡本綺堂,False
5258,5258,42411_32974,反抗,豊島与志雄,False
5262,5262,53542_44185,感謝,萩原朔太郎,False
5267,5267,57274_61582,百科事典美談,中谷宇吉郎,False
5269,5269,56730_57061,アラスカ通信,中谷宇吉郎,False
5270,5270,2512_9352,俳句の型式とその進化,寺田寅彦,False
5278,5278,52463_45487,大恩は語らず,太宰治,False
5282,5282,2101_18783,支那米の袋,夢野久作,False
5284,5284,45426_39358,海棠の家,牧野信一,False
5287,5287,51087_49018,くもと草,小川未明,False
5289,5289,18408_27478,ごろつきの話,折口信夫,False
5290,5290,51214_56018,雑信一束,芥川龍之介,False
5293,5293,4565_57474,日本橋,泉鏡花,False
5295,5295,51107_51924,三か月,小川未明,False
5297,5297,42300_14833,花をうめる,新美南吉,False
5299,5299,3050_20669,洪水大陸を呑む,海野十三,False
5300,5300,3810_27321,動物園,芥川龍之介,False
